USERNAME,MESSAGE,PFP,ISBOT
"@relievedkocour2539","""Ginger cycle"" says Ken once he sets foot in Ireland.","https://yt3.ggpht.com/ytc/AIdro_lPYsy1OEpv0J8l14mfGHEaz9z3e6rDw7sTNtm5TYNuvL0=s88-c-k-c0x00ffffff-no-rj","false"
"@appearently","“Well I’m just gonna hit him with the boom” Ken says as a plane hits the second tower 0:53","https://yt3.ggpht.com/fXLQoNW2m8bC-72fRL9L4ZbTeIEQ57bwc5oEEImSksLLtmmH1LbTDsFM_lIoEqyiVxz3RbCL=s88-c-k-c0x00ffffff-no-rj","false"
"@jdwq","4:20 ""I'm gonna uppercut that"" Ken says to rune giant when she refuse to cook him meth","https://yt3.ggpht.com/ytc/AIdro_m8GD6A0BRBA089df7Zuup5t-xphmPF-gUoIAg-NVUCbsw=s88-c-k-c0x00ffffff-no-rj","false"
"@Herra_K","Is ken the lunberjack?!? This explains how he is the father of the berserker","https://yt3.ggpht.com/ytc/AIdro_lxCahYti47qbEYxWoKRmBauD9o5BlAF-VHaPjepvyTkQ=s88-c-k-c0x00ffffff-no-rj","false"
"@forsetiko","Ken finally realizes he’s inside of the matrix","https://yt3.ggpht.com/TQq638NJKwaAgQlk183-yjF_YL-GU739m1eHMP-bcrdc13GgYqeidOeRMYoQkRmlBj2mzayjhg=s88-c-k-c0x00ffffff-no-rj","false"
"@AccInsane268","in 2:55 the lumberjack ghost does stay enchanted, but after 5 sec from rune giant's death it went away right after he became ghost.","https://yt3.ggpht.com/k_spbSGi3bGGW17xmeD93MZX0N7sp8JxGy4hv6_PyIROwlyTbtwow_0AKJhmg_rKReaDNm6apmE=s88-c-k-c0x00ffffff-no-rj","false"
"@Archie_Price","Tutorial on how to talk to men when Ken?!?!?!","https://yt3.ggpht.com/ytc/AIdro_lImVEFshLCzwKPwsKil_wI44W3fLO5VgHisdM_-Jtm5ZMsPSMXFTRot9-tSU3zW38Ftw=s88-c-k-c0x00ffffff-no-rj","false"
"@prcklyy","I saw ken on the streets clinching his fist in the air as he shouted she didn't tugg my speedman furiously","https://yt3.ggpht.com/b0aZYN3U7rlUX3Qc4skYLJOj9TmFnaks70a3XkFTjz5D37d-r9iw_rTNyj9d8OmHPByLcE_OXw=s88-c-k-c0x00ffffff-no-rj","false"
"@GyroZeppeli-009","6:19 Ken says this to deny that he got me pregnant, please Ken come back home I'm pregnant with your third child and they need a strong father","https://yt3.ggpht.com/ytc/AIdro_kbXop6QdzsdUL7FOBGCq0QO4FQ48BPQ2mmKz-wi1rC3g=s88-c-k-c0x00ffffff-no-rj","false"
"@hatosaur","""4.0 ginger cycle"" ken says as he as 4 healthy children with the rune giant","https://yt3.ggpht.com/de3tHhJd0byLujOj3Njrq7Czxj4CBNawG4du1m7Q3ByG5GL-QkvS14J8-Wkta_ytvrqCEaBYxA=s88-c-k-c0x00ffffff-no-rj","false"
"@jokuvaa302","6:42 that damage bar got absolutely decimated lmao","https://yt3.ggpht.com/uojvD139rq5vNImhjzB1LmRURwEpLTS1IsDcQQND2UrFVVaS0cLt80opgOBVwFy-NiaPW5pGZQ=s88-c-k-c0x00ffffff-no-rj","false"
"@dumbimpostor7021","Ken is the type of guy to say he will play ginger cycle and change out the ginger giant for the blonde hero giant","https://yt3.ggpht.com/XWGstzDU5yS-R3Cda-UEuha_XslVOmmoW7KP6lezv2i0hvffOmly7CnPxO_5WzHTlpqABiSKTQ=s88-c-k-c0x00ffffff-no-rj","false"
"@bilalassarouhi3859","3:50 ""no i did not have sex"" almost puts down beserker","https://yt3.ggpht.com/sma7-Hj8Yi6zHkf-b_wXkmlLeBQkllpyJibA39w5AVKezHkN4SemOCx2HF5AlieO8Af1eJuxXDo=s88-c-k-c0x00ffffff-no-rj","false"
"@kaitox972","Love the lips ken, looks surprisingly classy.","https://yt3.ggpht.com/ytc/AIdro_k5tqrxP5phx26dU5RONuaDLNUzxZVJSWT4PiCvty6GVRo=s88-c-k-c0x00ffffff-no-rj","false"
"@void1259","8:48, side eye","https://yt3.ggpht.com/lPfvMUmRuU27haoua6q6bm9i0Qg5QJpr4TURIfrDszVR3ze6UTWJWC4WnNhgT69itUGeXUzG=s88-c-k-c0x00ffffff-no-rj","false"
"@ChillFrogArts","I met Ken in the cinema two days ago! It was this screening of Stephen king’s it in 3d, and he jumped up to the front of the room , got down on all fours and crawled around pretending to be a cat. He then pulled a plasma gun from his bum and melted the crowd. Such a lovely experience!","https://yt3.ggpht.com/uKN2MsxMAVyXQo2Y3I7cIjp4nonBU9hEFLN9N6w6UvOGcca8oehh7X2bJaSSlkeDq97ILnCh=s88-c-k-c0x00ffffff-no-rj","false"
"@someoneofthepeople","12:49 what is that mighty miner doing","https://yt3.ggpht.com/ytc/AIdro_lDpkSQIWTOyTkMLrA2t4rzQQmfhdtaeMDGZhAvr6X4JPNT_WQl2r-GrDWqeTiEwmqCeQ=s88-c-k-c0x00ffffff-no-rj","false"
"@PioloAskal2009","Ken loves the rune giant so much that he always finishes on the third stroke.","https://yt3.ggpht.com/ytc/AIdro_lRyZkwPw0x7IAtIsr3h8RD7OLQiMj64AT9z9wg5IdKOvALoEa8EA9SKI35G023QyLAFA=s88-c-k-c0x00ffffff-no-rj","false"
"@wesleylane4724","I smoke dabs and drink tea whenever you upload, I always look forward everyday to this time lol","https://yt3.ggpht.com/ytc/AIdro_lmjxBRs5PU7D0NSX97H1YnCFdqPhIHP5zzJkmIqWtMhsQ=s88-c-k-c0x00ffffff-no-rj","false"
"@BertalanSornyei","5:16 Ken lore dropped…","https://yt3.ggpht.com/ytc/AIdro_k_QNIbHileIvKqR4gskCl20HIQ9fbv-3_dFVp-vWmam75VFD69o7xWdiXX4FHY2gUjrQ=s88-c-k-c0x00ffffff-no-rj","false"
"@AMSS2701","We need lava hound and rune giant...","https://yt3.ggpht.com/OpVYGHBxaFkhc1f7kewNARs6tx497icbyF5J6SJ8zuomXWs4BaPTaEhjllr88vU5-bg4fGx5Tw=s88-c-k-c0x00ffffff-no-rj","false"
"@SnickerNicka","Dear ken, Thank you for posting these videos. i usually block off the clash gameplay and stare into your webcam pretending we are on our yearly dinner date, hearing you tell me about these stories makes me feel like your an adventurer and im stuck in my town and your telling me all these crazy and wacky stories of your travels. Thank you ken. Don't stop.","https://yt3.ggpht.com/h0yEdYf51qTWtqovyhGalQaRlU5vOSxPffjqHsd7UdBXWTMXn9L9AiE5r4kmC1XiVQWzyyyKhg=s88-c-k-c0x00ffffff-no-rj","false"
"@bilalassarouhi3859","3:46 what supercell does to a grown man","https://yt3.ggpht.com/sma7-Hj8Yi6zHkf-b_wXkmlLeBQkllpyJibA39w5AVKezHkN4SemOCx2HF5AlieO8Af1eJuxXDo=s88-c-k-c0x00ffffff-no-rj","false"
"@Koa0101","In this video, Ken introduces a new ""Ginger Cycle"" deck (0:18) in Clash Royale, featuring two heroes and two evolutions. He aims to try out this archetype.

Throughout the video, Ken engages in gameplay, showcasing his strategies and reactions to his opponent's moves. He uses cards like the Mighty Miner (1:04), Valkyrie (2:12), and Hero Giant (3:06) to defend and push against his opponents. He highlights the effectiveness of heroes in the game (2:14) and frequently uses emotes, noting how they can infuriate opponents (3:27).

Ken also shares some personal reflections, describing life and society as feeling like ""one big high school"" (4:07). He contrasts this with a time when he was more focused on his YouTube channel, finding everything else mundane (5:58) but feeling genuinely excited when he did go out because it was a ""break"" (11:24) from his work. He expresses a sense of hollowness and emptiness in his current interactions (10:55), attributing it to an unspoken social game (10:33) that people play. The video concludes with him reflecting on this observation.","https://yt3.ggpht.com/YQ6R2_t2-MVn0QH_BJHVG4wFegXhUsDmlUB5Jt-Nln8sly1Iuc2PRPa6fGD2eKT8YeKoWcG4ng=s88-c-k-c0x00ffffff-no-rj","false"
"@ammielsaeed5178","13:12 Petition to make Ken add his outro music in the description.","https://yt3.ggpht.com/ytc/AIdro_mkJPk_b9ZyLqZqxxc9NrsQtLqv7lrX_2MKhDIUAAvK6Vk=s88-c-k-c0x00ffffff-no-rj","false"
"@thomas9074","awesome vid ken! next challenge should be a deck of cards you’ve cracked","https://yt3.ggpht.com/EmVZGJMfJoSEQmi56oKggE1RM5E8DW1ypmjwl53xz19xs6N4JnV8-uQtLdzSyZJ3M_voio8l=s88-c-k-c0x00ffffff-no-rj","false"
"@ravivbalkany","i get bricked up when ken says it's the combo supercell intended it to be","https://yt3.ggpht.com/ytc/AIdro_n4_JlPTzdWwXsNJZVUXNj0TAr3fA_nGtDOye6Kd0o=s88-c-k-c0x00ffffff-no-rj","false"
"@rushdirashad","0:01 Day 47 of asking kenny wenny to do minecraft therapy sessions","https://yt3.ggpht.com/ytc/AIdro_m5ewRz5KTgpaqxbx82KwKthXWDdZ99fAvJVC1BED1ySD7gsuD_qFPa7v_xtzqXjjLk7JI=s88-c-k-c0x00ffffff-no-rj","false"
"@greenia3456","I met ken on CP-E12 checkpoint on my way to moon exploration, ken was struggling to breathe cause his oxygen tank had a hole i fortunately had a duct tape and covered the hole on his tank. He thanked me and did some special physical treatment as a sign of gratitude. It was great. I still can't get over it. Thanks ken.","https://yt3.ggpht.com/ytc/AIdro_nOLOgyQHhoNPFKKNe3tHMrMaS_CC4aPoeDTQ2UzI4M9PnJ=s88-c-k-c0x00ffffff-no-rj","false"
"@LonelyPix","13:04 ""Things are good but it feels hollow"" 
Yeah and its good, if things were bad you would've discovered nihilism. Its the same rinse and repeat and you have a passion that you like pursuing even now, but tbh when you get to know the game rules and ways to win it, it becomes boring and meaningless, that feeling is worse than not knowing the rules and failing because you can see everyone around is happy by you, you are enjoying n stuff, your fans are happy but you arent, ONLY YOU ARE NOT SATISFIED, the same feeling of emptiness when you realise everyones against you and nobody with you takes over, ""if everyones happy why am I not happy?"" and the biggest problem is that nobody cares about you, your brain has a system to follow clues to make its beliefs strong, may the beliefs be real or false. Now you see that everyone is only happy cuz you are making them happy being a puppet, its not ppl pleasing but entirely opposite, you think they like you because you make them smile but the bitter truth is nobody even cares, good or bad, they got there own issues and when you come to this point of realization, you should js study what a monk is and become one

They lose all possessions and live just to experience the random chaos brewed by this universe, both evil and good and its AWESOME because its acceptance that there is no meaning without one given but it doesnt make them nihilistic, instead they have ascended and accepted the truth and finally living the free life.

""To be free one has to let go""","https://yt3.ggpht.com/3McbCfds2r6CxICVZxlh1m0MmaJ6lP_ZIsBrJtHy7zGOPOy2ptL1DY7OBJlo2kk9sjpMqOCDHQ=s88-c-k-c0x00ffffff-no-rj","false"
"@DeathKnightSyx","I agree with your sentiment tho, it's for sure real and I think it stems from social media. 

It's definitely an unspoken game, and the main rule is to not acknowledge that everyone is in the rat race. 
Bullshit cliques, weird social shit, it damn near feels like a cult. 

For me I found that cutting down my social media was the way to feel actually cut from that hollowness. 

You're a creator, but part of that rat race & that unspoken bullshit is it makes you feel like you NEED as many attachments and all the different platforms to ""get your reach"" etc -- ""I use this app for my blah blah"" 

none of that shit matters towards your career on YT or any platform. It's all bullshit.
 Meaning if you have a bunch of socials, that feeling you have is gonna stay & cutting them out isn't gonna negatively effect you or your content. 

I felt that way on my main, and when I got rid of all the bullshit apps, and other social medias and stuck to one main thing that I post on, it was damn near bliss. 

I just post, and forget about it. Go live life. Idk if that makes sense, but If you got a ton of socials, I couldn't suggest it more.
I personally feel like I cracked the code cuz I don't have that hollow feeling anymore and I can just pop in and out, and I don't feel like I am attached to those feelings or that invisible cultish weird shit anymore

Much Love.","https://yt3.ggpht.com/51BVSLYRJa4hX0sLExBlXrOT37NzJiJYkNbPg18s7nTzkFBfOMmUPAVvNs9L4QbNX7qX7Dbc=s88-c-k-c0x00ffffff-no-rj","false"
"@tttttttttg","Ken is lowkey a Philosopher.","https://yt3.ggpht.com/Q0KsXXX3qK0VBHAND7DJJMD6NT3S6kKlmDLK-YUJiMy7pfJk2fuz_EPgtRv_JYtZR-gG52yEug=s88-c-k-c0x00ffffff-no-rj","false"
"@isskridespozeme","9:53 me when my car doesnt start in the morning","https://yt3.ggpht.com/NRha9J7G60KCepbhZ6H_lmlqSAoCY-qIfotC9Py5X6wXLfN0fpsNdZai-erVd6k2knyGn36c=s88-c-k-c0x00ffffff-no-rj","false"
"@pokèmontcg_p","We want can playing mega draft 
Mega draft video","https://yt3.ggpht.com/P9pREWd2yxdfv2uQyvZYfjjqip1hGG0N7Yuin_DLh0xdje-QoKZYARZ9MqC_uJQ66HFwueGLV2s=s88-c-k-c0x00ffffff-no-rj","false"
"@wheeziest2283","9:53 Ken when watching F1","https://yt3.ggpht.com/1I3qjcOlCGEflvULL0Yzohr4u-H2hjAYJeRg5IJy01pT-Of9_eHfJjjMtQdFc9C63WpWZcnSbA=s88-c-k-c0x00ffffff-no-rj","false"
"@FTKube","Ken I just wanna say from the bottom of my heart that I loved the bar story","https://yt3.ggpht.com/GIkoET3pAStiTchT7itANIHc3xJ4_ak3baJQuk9xvWGRIrmfExH8VDubCnfEcR4r7m7A7O3e=s88-c-k-c0x00ffffff-no-rj","false"
"@ToasterDan","I can actually relate heavily to the hollowness you talked about, funnily enough I was thinking about precisely the same thing just before I clicked this video. It feels like everyone is playing some game with arbitrary rules, and conforming to the rules feels like betraying yourself","https://yt3.ggpht.com/lRmbs7mX0LnVM77UtlG_9FIpzic6cPba7sjtMDFbSxfKaQdL5CqOVB3dg-XV4_NKO6UjHgB7=s88-c-k-c0x00ffffff-no-rj","false"
"@Aj-yyz","6:22 Ken would get arrested for saying this in the UK","https://yt3.ggpht.com/SkRfxKLKcsP0TUTkRRdaNoeUKSFKDYE5jByXwDV4JAhjpNkJgwUlKZQ9qPdCb8KsBW0gniungA=s88-c-k-c0x00ffffff-no-rj","false"
"@yasz9304","Something is Missing in life, stutters Ken as he sees the empty Basement","https://yt3.ggpht.com/ytc/AIdro_kD1sydI5aNdXB4uh_4nD0cl56TLKAJnEQtUB3EIAjVI4YY82xfeG1r4VqTnKy9-_eJVA=s88-c-k-c0x00ffffff-no-rj","false"
"@leonardezanno7392","6:22 I’ll prove you wrong ken","https://yt3.ggpht.com/Ax6HFC4CQcVSBjD-3skexK4hJXscuM_wnsFI7oDkS-mLq0Kvs9nHNYKjkR_MlDLoD_Zndrt19A=s88-c-k-c0x00ffffff-no-rj","false"
"@normik36","I met Ken at a bar last month. I saw him sitting there watching some girl argue with her ex about how he found her. It was like a movie everyone was watching it","https://yt3.ggpht.com/fcUS2QJgIJQLCLjIixPoLQD0VZVKRmTZjRmN1xDHVph0k8v6Qu0R8VvDt4Vpm7ixWTMdhvSPiA=s88-c-k-c0x00ffffff-no-rj","false"
"@J4MJr","love you cutie","https://yt3.ggpht.com/f3Fn-hGZj_Asw88emM79LLMB7MsgAYkQGTufSFREMfRxRVqj5z3HsswV5nT7At2bSUJfPE2Bl_0=s88-c-k-c0x00ffffff-no-rj","false"
"@xX_PogBoy69_Xx","12:43 casually clips barrel , doesn't react","https://yt3.ggpht.com/ytc/AIdro_ksmQcKAvgpCWXORuFs3uExw2pbMiDoIHc2LrWn7ESfdg=s88-c-k-c0x00ffffff-no-rj","false"
"@cap6576","Thank you Ken for releasing the barstein files","https://yt3.ggpht.com/3sfU65_tPH3fkyXcudlP46XCsI89QJ7eo5DC97zQ_Ytfu7sN5ymyZ1lkknPYWoy2RjOGbH0yL-Q=s88-c-k-c0x00ffffff-no-rj","false"
"@noodlesoup2892","Perfect length for the video btw","https://yt3.ggpht.com/ytc/AIdro_mZMfiGDevSJeFFbRahUpI9pwiUvNJUIFq48B7IzM1HdQ=s88-c-k-c0x00ffffff-no-rj","false"
"@abhinavsingh889","How funny Joe, same thing happened to me, I was coming out of a grocery store when I saw Ken, I said hi and thanked him for the videos he makes. He then proceeded to violently excrete vomit, including from his nose! Life-changing moment for sure, thanks, Ken","https://yt3.ggpht.com/ytc/AIdro_mZKng1ZSn85uEvlwLyN0zo7qJrgbcTK7jgGhSYI2_uMvw=s88-c-k-c0x00ffffff-no-rj","false"
"@SamuelJakobs","Shout out to „high school never ends“ by Bowling for Soup","https://yt3.ggpht.com/ytc/AIdro_nlBilyjMA1U52oKK26XZ_UcnniCFBmVBEaZcWRZocnDN18ZKMnESUSGCHsm8S0Thv9RQ=s88-c-k-c0x00ffffff-no-rj","false"
"@Gandook","Ken, try Rune Giant + Evo Inferno Dragon + Hero Ice Golem. Even Tugg Speedman and Rob Rocketpants will have a hard time beating you with that deck. Trust me bro.","https://yt3.ggpht.com/ytc/AIdro_nShuZs1EhdaRMcNNsNvuXXFgEzVN71zo1y9BRheJ5SHz8=s88-c-k-c0x00ffffff-no-rj","false"
"@zWikku","12:54 ken when the rune giant friendzones him","https://yt3.ggpht.com/ru3d7nSJjhrNh_xh-ZqnqcrFbBGY6WkE2JgME7HlnInWvhPIPYldIiXFwiNsjBkU-OzjcuAT=s88-c-k-c0x00ffffff-no-rj","false"
"@alphadog2857","0:21 ""this guy in the clan"" weird thing to call ur alt account","https://yt3.ggpht.com/ytc/AIdro_kLYMLqfxrqESVySZoWI2DOKCgtH9VTCB3EKaGCr4RqJ8k=s88-c-k-c0x00ffffff-no-rj","false"
"@trollandroidx","i like how ken said that the hero wizard would be good for trolling only to do 2-3 videos on it and go back to the mommy giant","https://yt3.ggpht.com/ytc/AIdro_kmt1KvvFE8MwQKIUDJTObSMobmdzaxqNDXz7X1Kr7Zuss=s88-c-k-c0x00ffffff-no-rj","false"
"@Georgekoy53","1:32 this is what sounds I heard after seeing ken with the rune giant","https://yt3.ggpht.com/2Tgk3U6hu5CVmAs8FWr21KxYCRF5s576oyT5oZeqJcTgngLcpMwy7GxVVXODJ--vhf1fJQIYdw=s88-c-k-c0x00ffffff-no-rj","false"
"@kjve3683","please do white caucasian male cycle next","https://yt3.ggpht.com/Hv0i7PLGqHQ8DuwaEy63b5MWmxoPKkbTeqfHzqBiaL8r3OOJJ1cX_sq7x-m_wceZ14dlw__lvw=s88-c-k-c0x00ffffff-no-rj","false"
"@grahamwendel9871","23 seconds is toe curdling","https://yt3.ggpht.com/VLM4fr6kpCnsurTf94K0GmBcKo7letxVrw4FW8bVO7BI-jIKxucwKKQ0ty9ykCx4L9w4u4nNcUg=s88-c-k-c0x00ffffff-no-rj","false"
"@whIIIzzz","“Fascinating..”Ken says as he cradles the underleveled berserker in the hospital room with the rune giant","https://yt3.ggpht.com/ywgY3ouR-GD4jRU9ZChFg_cLW8a16T6WSfs8bg54TU3JAU7rqgsnKLavrbwZlnLrk8wN1cX_Xw=s88-c-k-c0x00ffffff-no-rj","false"
"@wyattsales","12:43 this is such a real thought, i never force my beliefs on people but ive found the only thing that fulfillled me was serving others and having a relationship with Jesus","https://yt3.ggpht.com/Y9jkSJhVvgJa4JegJdge_1oEs0GRC5gASthri262tFMttgWXKibMkFcIygFOZZD4GI3k9wPTkA=s88-c-k-c0x00ffffff-no-rj","false"
"@ziayn789","I feel you ken.","https://yt3.ggpht.com/M-nTc_Rtq9g2uLN1tTuX4h78ZTivxB6zMlt-HdOQqujb0PEHK5jICQzOIueAlJS9yfB4Ic4kGAE=s88-c-k-c0x00ffffff-no-rj","false"
"@bingchiling1077","0:33 he didn’t say women… Kenny, Kenny, it‘s okay to swing both ways!

Edit after seeing that video: Listen Ken, if you have no reason to feel hollow or mellow or sad, whatever, but still do, please consider talking to a therapist. Could be signs of a depressive episode (which most people will have 1-3 times over their entire life). As a person with chronic depression I wholeheartedly would suggest just testing what it feels like talking to a mental health professional before it gets too severe","https://yt3.ggpht.com/ytc/AIdro_m0XCQmSBpnv7nZ-FTTQFrOQMea65RMDY1UL9wioeliJOc=s88-c-k-c0x00ffffff-no-rj","false"
"@Shamanter-r3i","Ken you adorable giant, play monk in front of the rune giant and a ranged troop to deal dammage.","https://yt3.ggpht.com/uHbttZMCJjYV7YXs20B5sj8EU3J9VlE-OF25RwvmohwiKVJbC5sdLol2iX6N9-ALzDYZ_ULVYMg=s88-c-k-c0x00ffffff-no-rj","false"
"@sxythx","The hollowness you feel is just becoming an adult and realizing, that there is no such thing as ""fulfillment"" or ""closure"".

Life is just a repeating cycle of your cells dying and replicating, while your brain tries to convince you that your existence has meaning. You will never be able to fill that void, because that is just the human condition. 
Always wanting to reach a goal and waiting for happiness, fulfillment or closure, and every time you reach a goal, you get a burst of dopamine, and then it fades into nothing. 
The happiness hormones get flushed out of your system through your kidneys and liver, and then you'll want to find something else you can work towards. 

What I realized is, you don't need to fill that void. You just have to accept that you are human, and this is how your nervous system keeps you alive. The reason why people don't talk about this is, because it's scary having to accept the feeling of emptiness and meaninglessness.

Hope this gives you another perspective you can think through! :3","https://yt3.ggpht.com/4fWYp8pQsGI3pysk9ljzIDZ2YQqCyyWD8DBA8LZyaHqynMxgC3BM2at3mqr-Ry6ckgv2HZ1aYA=s88-c-k-c0x00ffffff-no-rj","false"
"@poolaboola","12:00 it does make sense , i think alot of ppl play tha game of pretend simply to be a “good/perfect” person they think society expects instead of being organic,, hopefully i executed that well lolll","https://yt3.ggpht.com/VfSHWyRG70xskeguN7gnP0-oWs7mowNPbODfvKciogfuQt3Ju4OGYsJLhBUruRIGQixA13uhcFw=s88-c-k-c0x00ffffff-no-rj","false"
"@ZulmaBarrios-e6u","This video is way more interesting than I expected.","https://yt3.ggpht.com/j9V82qWeRHudV37j4exYl035mbwmzzAe6YZXs-ZQGD6BlEINBMjW8kz_DKsY4HtFvkInV_bF6A=s88-c-k-c0x00ffffff-no-rj","true"
"@Notdecoded_","0:33 ken declares his love for beserkers","https://yt3.ggpht.com/h7FXe4oLWh8sLpufbxI97CTrGtpyx-fuIcv5Kx-0rRv4nVQrI8kJ4H-TcV_Djps2fQM5u4Tmyg=s88-c-k-c0x00ffffff-no-rj","false"
"@Miyamura.04","What you're describing (maybe) are the rules of engagement, which are always artificial for the sake of maintaining face. Instead of asking why we have them, instead ask yourself what the world would look like if we didn't have them. 

When you do this exercise, try not to be idealistic in terms of how you think people should behave, but more how you think they would realistically behave in a world with no pretenses and where everyone spoke their minds.

Because of the highschool thing you might also be talking about social hierarchies? And how people like to stay within their groups and bubbles? This is something that's pervaded all of human history. We have an inherent disposition to place ourselves into arbitrary groups and then discriminate against anyone who isn't in our group to try make ourselves feel better by comparison.

Idk what else you might be talking about but keep talking about it because that's how you discover what it is that you're trying to say","https://yt3.ggpht.com/gUnzpw9b_k0ZrEroG5quvv7eCQq0WM7j2_5CuTwmv_FI5bVkKtdv4BfwUgzOnEdCkLVGIs3Niw=s88-c-k-c0x00ffffff-no-rj","false"
"@kopape-j","Ken the type of guy to talk about his clash royale emote deck at a funeral","https://yt3.ggpht.com/1H4H_X61icrMFFyFnGpriWvzUU9-eWjJ0N9uER0mMF9kXJ8e04N-MdCfP9_Y64PGoPgmsBdb=s88-c-k-c0x00ffffff-no-rj","false"
"@algorithmgod3339","0:12 That absolutely happened! I was there and I saw it","https://yt3.ggpht.com/sYy5nn-YW3GPBChGjzYrcb1KwYbTPDJGjSFwnJlSkh5FkN902McBJFlsRApPMNv6LJ5PJLib0w=s88-c-k-c0x00ffffff-no-rj","false"
"@thatguywhodoesntupload4952","12:49 anyone else notice the mighty miner walking across the arena there?","https://yt3.ggpht.com/ytc/AIdro_kYvxf4hPR6AYK4-tdOxe7hMGDUZv2Q5nW5pjhWLQo6ERg=s88-c-k-c0x00ffffff-no-rj","false"
"@GuentherVanRaven","Recently I had an experience with Ken. I‘m a female and I use dating apps and there Ken texted me. He seemed chill so I followed his invitation to the bar. He quickly turned strange by comparing me to some Berserker (I‘m ginger btw)  and doing a particular fist gesture repeatedly. 
Long story short I called the cops.","https://yt3.ggpht.com/KbAG8MbYMOUW788Pe780ndXRyKxzYgCJMn0eGcQMJgYOW1mqXwLbGRVCxmj0Iv-zouPesOSf=s88-c-k-c0x00ffffff-no-rj","false"
"@revlis897","the jboolin reference","https://yt3.ggpht.com/ZRHFb2YlDw5wg4RzZ_3AqxKwx1hlLnWV-UxEWAWIOuvPq3RvWWZ5gcs96QrCWp1WGeV73AMl=s88-c-k-c0x00ffffff-no-rj","false"
"@saym5ddy","found a new youtuber to binge watch ","https://yt3.ggpht.com/ita5EvF5V_18wqUjM3743HJ3VP0GgKL9JJMy4mK7lpOR1J7icPIV0zdCtPfmi6cvUNyXawgW_Q=s88-c-k-c0x00ffffff-no-rj","false"
"@rvrsemellx3676","At 6:00 he like "" do i have your consent "" to an ","https://yt3.ggpht.com/ytc/AIdro_lNwi8nGKb6MtvEYMikErfVoAxQjwgAPWWhPBs6Nn-XICo=s88-c-k-c0x00ffffff-no-rj","false"
"@ytcheetofn","bro cliped them faster than i can write a sentance","https://yt3.ggpht.com/osCqLftFguPpI51NpsMMxEIhkqsjC3G_FY7w3DI9cJuQZQM_h_O-MA4LhKuoDVUlHKEGUQ7SdHA=s88-c-k-c0x00ffffff-no-rj","false"
"@yolagwtf","Adding everyone who plays my 1v1 map 6287-7398-2765 
","https://yt3.ggpht.com/AMstQaMCAUVL5UVsTdpYC-NvfTbTJMbH8hvcrhINs7d5y6yVX1uBg8rAgfu_nAJL3193M2ZMEA=s88-c-k-c0x00ffffff-no-rj","false"
"@paypay_btw","5:20 ngl i would be crashing out bc getting done like that on simple edit and having mfs scream in ur ear is probably highest level of ragebait","https://yt3.ggpht.com/yMxQ7pXYHqGG_gQs6rnlYRUYGw7XRVRdl7NBqPx9cKDTyjvSvWPpCXU_ndMUwkWeq3o3JEvqHw=s88-c-k-c0x00ffffff-no-rj","false"
"@timotheekabange","The scream at 4:10 is legendary ","https://yt3.ggpht.com/pybKveB5nJWzr4ybDo_1DDQn_ZAE8hB_H424WdJJyPRInnsvveRyJQYl8FgZ85_B4O4d_L9ZYw=s88-c-k-c0x00ffffff-no-rj","false"
"@Divit_Gupta_13","bro is a professional ragebaiter atp","https://yt3.ggpht.com/TUwUr-7jnloHNq6_d9nFfLS_99bbBPvnLxpF0u4G2KFrGFluKXwGmyqeQ86uzJGvfgwTUfaySvQ=s88-c-k-c0x00ffffff-no-rj","false"
"@itsg-b1524","More pls simple edit with handcam","https://yt3.ggpht.com/Bz5AOqYNPlhSBXsMKnJXun7OQX2LyqfqO3M9LItZcXAxjK-BeOzi5Mdkvg1_KBiMoaV9BPXOLg=s88-c-k-c0x00ffffff-no-rj","false"
"@secure52","why is bro lowkey flying with simple edit","https://yt3.ggpht.com/kpFW0UWdgPowsHN7h_EOMgU5BDI2X9f6ZmCp8fpiN1z6lwV3Fssa_lJft3AHX0XfiqcYWPkdOQ=s88-c-k-c0x00ffffff-no-rj","false"
"@itsToPoToP","Ragebaiting on fortnite is the best gaming experience you can ever have","https://yt3.ggpht.com/ytc/AIdro_lzMMbxmT1g-fyQTmuPsMsg4PPtceI7izgnfqTBuRjQOwM=s88-c-k-c0x00ffffff-no-rj","false"
"@NB20LOL","This fr enjoyable to watch","https://yt3.ggpht.com/Z-tdTBo7R_BKIbl_Qu9_HYIjxa6AMp0B-zL6YJCUzv5YEQ7dnjxAoyCD6ue8GXydmPldTUr-Iw=s88-c-k-c0x00ffffff-no-rj","false"
"@Bradley55563","fuck even just happened bro","https://yt3.ggpht.com/w1Ze41sCaxMCKha1Oe026xuol4LKsPhsrTuHPITbP3htwGQgSgWLodAsiGkQWQ1hPLBTu0hL=s88-c-k-c0x00ffffff-no-rj","false"
"@zah2cool","2:33 unc turn this ATROCITY off 🫱","https://yt3.ggpht.com/f2Ro83di2C96-hMQsQii--OY9HRTicqk7NUFzRBM0zddp1x6Ur2sZ3ElHRb4VituinNZSOhk=s88-c-k-c0x00ffffff-no-rj","false"
"@ICantDriveReally","Avarage lobby in Atlanta bro you’re the goat","https://yt3.ggpht.com/A6G4xKA56Plp1X6G7OvRpzUN_Aw5-kCNm64cRO6uqwaWAAAVHhJSzhPpEpnawoBYKUfbpgX5JA=s88-c-k-c0x00ffffff-no-rj","false"
